# energy grid [eV]     epsr_x  epsr_y  epsr_z
#
    7.627627628    0.262073946    0.277871208   -0.222425000
    7.642642643    0.273421122    0.286325056   -0.203550130
    7.657657658    0.287851395    0.302564565   -0.187665066
    7.672672673    0.301998626    0.322451426   -0.173960106
    7.687687688    0.312915352    0.340375845   -0.163229702
    7.702702703    0.317350329    0.353865822   -0.155899386
    7.717717718    0.310887713    0.362228859   -0.148796238
    7.732732733    0.291051984    0.364271047   -0.136628787
    7.747747748    0.263962147    0.362464992   -0.118210665
    7.762762763    0.242313819    0.362807954   -0.096465158
    7.777777778    0.234189170    0.369318654   -0.074945508
    7.792792793    0.237545388    0.380526372   -0.055546351
    7.807807808    0.243020223    0.389614046   -0.036566167
    7.822822823    0.242977177    0.390104872   -0.016103095
    7.837837838    0.237454907    0.382511295    0.004078793
    7.852852853    0.229478359    0.372240117    0.021577412
