# energy grid [eV]     epsi_x  epsi_y  epsi_z
#
    4.594594595    2.991071329    3.059034659    3.073453082
    4.609609610    2.969911323    3.042987066    3.058283654
    4.624624625    2.919538592    3.003129977    3.020508236
    4.639639640    2.851155274    2.953070289    2.974472395
    4.654654655    2.788269080    2.914140107    2.941052207
    4.669669670    2.751322341    2.902661904    2.935441113
    4.684684685    2.741311194    2.913355133    2.950822840
    4.699699700    2.748305575    2.929372971    2.968898574
    4.714714715    2.767938652    2.944219927    2.982783435
    4.729729730    2.796205686    2.959362774    2.995076048
    4.744744745    2.824205910    2.974140263    3.006934080
    4.759759760    2.845257696    2.988031847    3.019209268
    4.774774775    2.859236912    3.004192803    3.035727529
    4.789789790    2.866021958    3.022513426    3.056431406
    4.804804805    2.868221385    3.042439026    3.080229410
    4.819819820    2.872492086    3.066166721    3.108399005
    4.834834835    2.882349984    3.091013309    3.136817117
    4.849849850    2.897847040    3.108921410    3.155515610
    4.864864865    2.914528629    3.114378668    3.158577354
    4.879879880    2.924472884    3.112306466    3.153725330
    4.894894895    2.925300184    3.113054131    3.154279937
    4.909909910    2.923016010    3.119106029    3.162084140
    4.924924925    2.920908289    3.122919670    3.167193721
    4.939939940    2.914715153    3.116089374    3.160219791
    4.954954955    2.906315863    3.102403616    3.145316218
    4.969969970    2.905696305    3.095110479    3.136432975
    4.984984985    2.913887453    3.096031495    3.135568868
    5.000000000    2.921370927    3.096176694    3.133891731
    5.015015015    2.919665726    3.089429172    3.125944092
    5.030030030    2.914095351    3.080891357    3.116789730
    5.045045045    2.920569040    3.083477392    3.118544830
    5.060060060    2.949664121    3.107257618    3.141069540
    5.075075075    2.999027116    3.151994791    3.184703947
    5.090090090    3.056643121    3.206022960    3.238045135
    5.105105105    3.107649119    3.251445844    3.282460751
    5.120120120    3.141215898    3.278220679    3.307835142
    5.135135135    3.156034287    3.291707496    3.320903371
    5.150150150    3.160037995    3.303942191    3.334695426
    5.165165165    3.168010306    3.326390323    3.360127314
    5.180180180    3.192035209    3.363786808    3.400504024
    5.195195195    3.236733075    3.414724123    3.453026558
    5.210210210    3.302893886    3.479040597    3.517095647
    5.225225225    3.384851336    3.554619616    3.591285287
    5.240240240    3.470993859    3.635768513    3.671147317
    5.255255255    3.556343030    3.722437249    3.757894605
    5.270270270    3.642957417    3.818038900    3.855486526
    5.285285285    3.724793803    3.915990181    3.957181355
    5.300300300    3.796563494    4.006243714    4.051763749
