# energy grid [eV]     ieps_x  ieps_y  ieps_z
#
    6.471471471    1.551824917    1.551833874    1.435425153
    6.486486486    1.550048282    1.550057226    1.434294152
    6.501501502    1.548279545    1.548288477    1.433166687
    6.516516517    1.546518665    1.546527585    1.432042748
    6.531531532    1.544765599    1.544774507    1.430922326
    6.546546547    1.543020306    1.543029202    1.429805411
    6.561561562    1.541282743    1.541291627    1.428691994
    6.576576577    1.539552870    1.539561742    1.427582064
    6.591591592    1.537830645    1.537839505    1.426475613
    6.606606607    1.536116027    1.536124875    1.425372631
    6.621621622    1.534408976    1.534417812    1.424273108
    6.636636637    1.532709451    1.532718275    1.423177034
    6.651651652    1.531017412    1.531026223    1.422084400
    6.666666667    1.529332818    1.529341618    1.420995196
    6.681681682    1.527655630    1.527664418    1.419909413
    6.696696697    1.525985809    1.525994584    1.418827041
    6.711711712    1.524323314    1.524332078    1.417748070
    6.726726727    1.522668108    1.522676860    1.416672491
    6.741741742    1.521020151    1.521028891    1.415600293
    6.756756757    1.519379404    1.519388132    1.414531468
    6.771771772    1.517745829    1.517754545    1.413466005
    6.786786787    1.516119388    1.516128092    1.412403895
    6.801801802    1.514500043    1.514508735    1.411345128
    6.816816817    1.512887756    1.512896436    1.410289695
    6.831831832    1.511282490    1.511291158    1.409237586
    6.846846847    1.509684207    1.509692863    1.408188791
    6.861861862    1.508092870    1.508101514    1.407143300
    6.876876877    1.506508442    1.506517074    1.406101104
    6.891891892    1.504930887    1.504939507    1.405062193
    6.906906907    1.503360168    1.503368777    1.404026557
    6.921921922    1.501796249    1.501804846    1.402994187
    6.936936937    1.500239094    1.500247679    1.401965073
    6.951951952    1.498688667    1.498697240    1.400939205
    6.966966967    1.497144933    1.497153494    1.399916574
    6.981981982    1.495607855    1.495616404    1.398897170
    6.996996997    1.494077400    1.494085937    1.397880983
    7.012012012    1.492553531    1.492562056    1.396868004
    7.027027027    1.491036214    1.491044728    1.395858222
    7.042042042    1.489525415    1.489533917    1.394851630
    7.057057057    1.488021100    1.488029590    1.393848215
    7.072072072    1.486523233    1.486531711    1.392847970
    7.087087087    1.485031781    1.485040247    1.391850884
    7.102102102    1.483546711    1.483555165    1.390856948
    7.117117117    1.482067988    1.482076431    1.389866152
    7.132132132    1.480595579    1.480604010    1.388878486
    7.147147147    1.479129452    1.479137871    1.387893942
    7.162162162    1.477669573    1.477677980    1.386912509
    7.177177177    1.476215909    1.476224305    1.385934177
    7.192192192    1.474768428    1.474776812    1.384958937
    7.207207207    1.473327097    1.473335469    1.383986781
    7.222222222    1.471891884    1.471900245    1.383017697
    7.237237237    1.470462758    1.470471107    1.382051676
    7.252252252    1.469039686    1.469048022    1.381088709
    7.267267267    1.467622636    1.467630961    1.380128787
    7.282282282    1.466211577    1.466219891    1.379171900
    7.297297297    1.464806479    1.464814780    1.378218038
    7.312312312    1.463407309    1.463415599    1.377267191
    7.327327327    1.462014036    1.462022315    1.376319352
    7.342342342    1.460626631    1.460634898    1.375374508
    7.357357357    1.459245063    1.459253318    1.374432653
    7.372372372    1.457869301    1.457877544    1.373493775
    7.387387387    1.456499314    1.456507546    1.372557866
    7.402402402    1.455135074    1.455143294    1.371624916
    7.417417417    1.453776549    1.453784758    1.370694915
    7.432432432    1.452423712    1.452431909    1.369767855
    7.447447447    1.451076531    1.451084716    1.368843726
    7.462462462    1.449734977    1.449743151    1.367922518
    7.477477477    1.448399022    1.448407185    1.367004223
    7.492492492    1.447068637    1.447076788    1.366088830
    7.507507508    1.445743792    1.445751932    1.365176331
    7.522522523    1.444424460    1.444432588    1.364266716
    7.537537538    1.443110611    1.443118727    1.363359976
    7.552552553    1.441802217    1.441810322    1.362456102
    7.567567568    1.440499250    1.440507344    1.361555084
    7.582582583    1.439201683    1.439209765    1.360656913
    7.597597598    1.437909487    1.437917557    1.359761580
    7.612612613    1.436622635    1.436630693    1.358869075
    7.627627628    1.435341099    1.435349146    1.357979390
    7.642642643    1.434064852    1.434072887    1.357092516
    7.657657658    1.432793866    1.432801890    1.356208443
    7.672672673    1.431528115    1.431536128    1.355327161
    7.687687688    1.430267573    1.430275574    1.354448663
    7.702702703    1.429012211    1.429020201    1.353572938
    7.717717718    1.427762005    1.427769983    1.352699978
    7.732732733    1.426516926    1.426524893    1.351829773
    7.747747748    1.425276950    1.425284906    1.350962316
    7.762762763    1.424042049    1.424049994    1.350097595
    7.777777778    1.422812199    1.422820132    1.349235603
    7.792792793    1.421587374    1.421595295    1.348376331
    7.807807808    1.420367547    1.420375457    1.347519769
    7.822822823    1.419152693    1.419160592    1.346665909
    7.837837838    1.417942787    1.417950675    1.345814741
    7.852852853    1.416737804    1.416745681    1.344966257
    7.867867868    1.415537719    1.415545584    1.344120447
    7.882882883    1.414342507    1.414350361    1.343277304
    7.897897898    1.413152143    1.413159985    1.342436818
    7.912912913    1.411966603    1.411974434    1.341598979
    7.927927928    1.410785861    1.410793681    1.340763780
    7.942942943    1.409609895    1.409617704    1.339931212
    7.957957958    1.408438680    1.408446477    1.339101266
    7.972972973    1.407272191    1.407279977    1.338273932
    7.987987988    1.406110405    1.406118180    1.337449203
    8.003003003    1.404953298    1.404961062    1.336627069
    8.018018018    1.403800847    1.403808600    1.335807522
    8.033033033    1.402653027    1.402660769    1.334990553
    8.048048048    1.401509817    1.401517548    1.334176154
    8.063063063    1.400371192    1.400378912    1.333364315
    8.078078078    1.399237130    1.399244838    1.332555029
    8.093093093    1.398107607    1.398115304    1.331748286
    8.108108108    1.396982601    1.396990287    1.330944079
    8.123123123    1.395862089    1.395869764    1.330142398
    8.138138138    1.394746049    1.394753713    1.329343234
    8.153153153    1.393634458    1.393642111    1.328546581
    8.168168168    1.392527294    1.392534936    1.327752428
    8.183183183    1.391424535    1.391432166    1.326960768
    8.198198198    1.390326159    1.390333778    1.326171591
    8.213213213    1.389232143    1.389239752    1.325384891
    8.228228228    1.388142467    1.388150065    1.324600657
    8.243243243    1.387057109    1.387064696    1.323818883
    8.258258258    1.385976047    1.385983622    1.323039558
    8.273273273    1.384899259    1.384906824    1.322262676
    8.288288288    1.383826725    1.383834279    1.321488228
